goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
98304,"8544300089","80","Other"
87974,"8544420000","10","Other electric conductors for a voltage not exceeding 1 000 V"
87975,"8544420000","80","Fitted with connectors"
87976,"8544421000","80","Of a kind used for telecommunications"
87977,"8544429000","80","Other"
91190,"8544429010","80","Data transmission cable capable of a bit rate transmission of 600 Mbit/s or more with:   - a voltage of 125 V (± 025 V)   - connectors fitted at one or both ends at least one of which contains pins with a pitch of 1 mm   - outer screening shielding used solely for communication between LCD PDP or OLED panel and video processing electronic circuits"
104182,"8544429015","80","PVC isolated flexible eight wire cable with: - a length of not more than 2100 mm - an operating voltage of 5V or more but not more than 35V - a temperature resistance of not more than 80°C - either an over-moulded 7 pin round 270° DIN male connector a 6 pin A1101 male connector or a 8 pin A1001 male connector on one end and - at least two stripped and tinned wires on the other end - whether or not with mounted rubber pad with integrated strain relief "
96975,"8544429020","80","PET/PVC insulated flexible cable with:   - a voltage of not more than 60 V   - a current of not more than 1 A   - a heat resistance of not more than 105 °C   - individual wires of a thickness of not more than 01 mm (± 001 mm) and a width of not more than 08 mm (± 003 mm)   - a distance between conductors of not more than 05 mm and   - a pitch (distance from centreline to centreline of conductors) of not more than 125 mm "
104183,"8544429025","80","PVC isolated flexible cable with: - a length of not more than 1800 mm - an operating voltage of 5V or more but not more than 35V - a heat resistance of not more than 80°C - an over-moulded 8 pin MiniFit male connector on one end - either a 6 pin MiniFit socket or two  over-moulded AMP connectors on the other end - a over-moulded resistor inside the connector and - a moulded strain relief on the cable - whether or not with a over-moulded diode inside a connector "
104184,"8544429035","80","PVC isolated flexible six or eight wire cable with: - a length of not more than 1300 mm - an operating voltage of 5V or more but not more than 35V - a heat resistance of not more than 80°C - either an over-moulded 8 pin MiniFit male connector or an over-moulded 6-pin DIN male connector on one end and - either an over-moulded 8 pin MiniFit socket or an 8 pin MicroFit male connector on the other end "
98654,"8544429040","80","Wire harness of the steering system with an operating voltage of 12 V equipped with connectors on both sides having at least 3 plastic anchor clamps for mounting on a motor vehicle steering box"
99613,"8544429050","80","Four-core connecting cable containing two female connectors for the transmission of digital signals from navigation and audio systems to a USB connector for use in the manufacture of goods of Chapter 87"
99967,"8544429070","80","Electric conductors:   - of a voltage of not more than 80 V   - with a length of not more than 120 cm   - fitted with connectors for use in the manufacture of hearing aids accessory kits and speech processors"
102924,"8544429080","80","12-wire connecting cable containing two connectors - of a voltage of 5 V - with a length of not more than 300 mm for use in the manufacture of goods of Chapter 87"
91191,"8544429090","80","Other"
52862,"8544490000","80","Other"
52867,"8544492000","80","Of a kind used for telecommunications for a voltage not exceeding 80 V"
87978,"8544499100","10","Other"
87979,"8544499100","80","Wire and cables with individual conductor wires of a diameter exceeding 051 mm"
87980,"8544499300","10","Other"
87981,"8544499300","80","For a voltage not exceeding 80 V"
87984,"8544499310","80","Elastomeric connector of rubber or silicone consisting of one or more conductor elements"
90675,"8544499320","80","PET/PVC insulated flexible cable with:   - a voltage of not more than 60 V   - a current of not more than 1 A   - a heat resistance of not more than 105 °C   - individual wires of a thickness of not more than 01 mm (± 001 mm) and a width of not more than 08 mm (± 003 mm)   - a distance between conductors of not more than 05 mm and   - a pitch (distance from centreline to centreline of conductors) of not more than 125 mm "
99969,"8544499330","80","Electric conductors:   - of a voltage of not more than 80 V   - of a platinum-iridium-alloy   - coated with poly(tetrafluoroethylene)   - without connectors for use in the manufacture of hearing aids implants and speech processors"
87985,"8544499390","80","Other"
87982,"8544499500","80","For a voltage exceeding 80 V but less than 1 000 V"
87983,"8544499900","80","For a voltage of 1 000 V"
52884,"8544600000","80","Other electric conductors for a voltage exceeding 1 000 V"
52885,"8544601000","80","With copper conductors"
52892,"8544609000","80","With other conductors"
52897,"8544700000","80","Optical fibre cables"
105511,"8544700010","80","Single mode optical fibre cables made up of one or more individually sheathed fibres with protective casing whether or not containing electric conductors; excluding cables in which all the optical fibres are individually fitted with operational connectors at one or both extremities and plastic insulated cables for submarine use containing a copper or aluminium conductor in which fibres are contained in metal module(s)"
105741,"8544700090","80","Other"
52898,"8545000000","80","Carbon electrodes carbon brushes lamp carbons battery carbons and other articles of graphite or other carbon with or without metal of a kind used for electrical purposes"
52899,"8545110000","10","Electrodes"
52900,"8545110000","80","Of a kind used for furnaces"
80734,"8545110010","80","Graphite electrodes of a kind used for electric furnaces with an apparent density of 165 g/cm³ or more and an electrical resistance of 6.0 μΩ.m or less"
80737,"8545110090","80","Other"
52901,"8545190000","80","Other"
52904,"8545200000","80","Brushes"
52905,"8545900000","80","Other"
52906,"8545901000","80","Heating resistors"
52907,"8545909000","80","Other"
80736,"8545909010","80","Nipples used for graphite electrodes of a kind used for electric furnaces with an apparent density of 165 g/cm³ or more and an electrical resistance of 6.0 μΩ.m or less"
105370,"8545909040","80","Corrosion resistant layered technical fibre substrate of a gas diffuser layer with: -controlled fibre length flex strength porosity thermal conductance electrical resistance -a thickness of less than 600 µm -a weight of less than 500 g/m² "
52909,"8545909099","80","Other"
52910,"8546000000","80","Electrical insulators of any material"
52911,"8546100000","80","Of glass"
52912,"8546200000","80","Of ceramics"
52917,"8546900000","80","Other"
52918,"8546901000","80","Of plastics"
52919,"8546909000","80","Other"
52920,"8547000000","80","Insulating fittings for electrical machines appliances or equipment being fittings wholly of insulating material apart from any minor components of metal (for example threaded sockets) incorporated during moulding solely for purposes of assembly other than insulators of heading 8546; electrical conduit tubing and joints therefor of base metal lined with insulating material"
52921,"8547100000","80","Insulating fittings of ceramics"
52924,"8547200000","80","Insulating fittings of plastics"
98649,"8547200010","80","Polycarbonate or acrylonitrile butadiene styrene covers and cases for steering pad switches whether or not coated on the outside with a scratch resistant paint"
98650,"8547200090","80","Other"
52925,"8547900000","80","Other"
52926,"8548000000","80","Waste and scrap of primary cells primary batteries and electric accumulators; spent primary cells spent primary batteries and spent electric accumulators; electrical parts of machinery or apparatus not specified or included elsewhere in this chapter"
60751,"8548100000","80","Waste and scrap of primary cells primary batteries and electric accumulators; spent primary cells spent primary batteries and spent electric accumulators"
60752,"8548101000","80","Spent primary cells spent primary batteries"
65546,"8548102100","10","Spent electric accumulators"
65535,"8548102100","80","Lead-acid accumulators"
65547,"8548102900","80","Other"
93889,"8548102910","80","Spent lithium-ion or nickel metal hydride electric accumulators"
93888,"8548102990","80","Other"
65548,"8548109100","10","Waste and scrap of primary cells primary batteries and electric accumulators"
65549,"8548109100","80","Containing lead"
65536,"8548109900","80","Other"
60755,"8548900000","80","Other"
87595,"8548902000","80","Memories in multicombinational forms such as stack D-RAMs and modules"
102621,"8548903000","80","Light-emitting diode (LED) backlight modules which are lighting sources that consist of one or more LEDs and one or more connectors and are mounted on a printed circuit or other similar substrate and other passive components whether or not combined with optical components or protective diodes and used as backlight illumination for liquid crystal displays (LCDs)"
69011,"8548909000","80","Other"
69012,"8548909010","80","For use in certain types of aircraft"
90907,"8548909041","10","Other"
69512,"8548909041","80","Unit consisting of a resonator operating within a frequency range of 18 MHz or more but not more than 40 MHz and a capacitor contained in a housing"
69514,"8548909043","80","Contact image sensor"
77447,"8548909044","80","Parts of TV-apparatus having micro-processor and video-processor functions comprising at least a micro-controller and a video-processor mounted on a leadframe and contained in a plastic housing"
81682,"8548909048","80","Optical unit containing at least -	a laser diode and a photodiode operating at a typical wavelength of 635 nm or more but not more than 815 nm -	an optical lens -	a Recording Photodetector Integrated Circuit (PDIC) -	a focussing and tracking actuator"
99229,"8548909060","80","LCD modules   - solely consisting of one or more TFT glass or plastic cells   - not combined with touch screen facilities   - with one or more printed circuits boards with control electronics for pixel addressing only   - with or without backlight unit and   - with or without inverters "
99230,"8548909065","80","LCD modules   - solely consisting of one or more TFT glass or plastic cells   - combined with touch screen facilities   - with one or more printed circuits boards with control electronics for pixel addressing only   - with or without backlight unit and   - with or without inverters "
69010,"8548909099","80","Other"
52935,"8600000000","80","RAILWAY OR TRAMWAY LOCOMOTIVES ROLLING STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTROMECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
52936,"8601000000","80","Rail locomotives powered from an external source of electricity or by electric accumulators"
52937,"8601100000","80","Powered from an external source of electricity"
52938,"8601200000","80","Powered by electric accumulators"
52939,"8602000000","80","Other rail locomotives; locomotive tenders"
52940,"8602100000","80","Diesel-electric locomotives"
52941,"8602900000","80","Other"
52942,"8603000000","80","Self-propelled railway or tramway coaches vans and trucks other than those of heading 8604"
52943,"8603100000","80","Powered from an external source of electricity"
52944,"8603900000","80","Other"
52945,"8604000000","80","Railway or tramway maintenance or service vehicles whether or not self-propelled (for example workshops cranes ballast tampers trackliners testing coaches and track inspection vehicles)"
52946,"8605000000","80","Railway or tramway passenger coaches not self-propelled; luggage vans post office coaches and other special purpose railway or tramway coaches not self-propelled (excluding those of heading 8604)"
52947,"8606000000","80","Railway or tramway goods vans and wagons not self-propelled"
52948,"8606100000","80","Tank wagons and the like"
52950,"8606300000","80","Self-discharging vans and wagons other than those of subheading 8606 10"
52951,"8606910000","10","Other"
52952,"8606910000","80","Covered and closed"
52953,"8606911000","80","Specially designed for the transport of highly radioactive materials"
87112,"8606918000","80","Other"
52955,"8606920000","80","Open with non-removable sides of a height exceeding 60 cm"
52956,"8606990000","80","Other"
52957,"8607000000","80","Parts of railway or tramway locomotives or rolling stock"
52958,"8607110000","10","Bogies bissel-bogies axles and wheels and parts thereof"
52959,"8607110000","80","Driving bogies and bissel-bogies"
52960,"8607120000","80","Other bogies and bissel-bogies"
52961,"8607190000","80","Other including parts"
93348,"8607191000","80","Axles assembled or not; wheels and parts thereof"
93347,"8607199000","80","Parts of bogies bissel-bogies and the like"
52972,"8607210000","10","Brakes and parts thereof"
52973,"8607210000","80","Air brakes and parts thereof"
52974,"8607211000","80","Of cast iron or cast steel"
52975,"8607219000","80","Other"
52976,"8607290000","80","Other"
52979,"8607300000","80","Hooks and other coupling devices buffers and parts thereof"
52984,"8607910000","10","Other"
52985,"8607910000","80","Of locomotives"
54975,"8607911000","80","Axle-boxes and parts thereof"
93349,"8607919000","80","Other"
52994,"8607990000","80","Other"
54977,"8607991000","80","Axle-boxes and parts thereof"
93350,"8607998000","80","Other"
53005,"8608000000","80","Railway or tramway track fixtures and fittings; mechanical (including electromechanical) signalling safety or traffic control equipment for railways tramways roads inland waterways parking facilities port installations or airfields; parts of the foregoing"
53012,"8609000000","80","Containers (including containers for the transport of fluids) specially designed and equipped for carriage by one or more modes of transport"
53013,"8609001000","80","Containers with an anti-radiation lead covering for the transport of radioactive materials"
53014,"8609009000","80","Other"
53015,"8700000000","80","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK AND PARTS AND ACCESSORIES THEREOF"
53016,"8701000000","80","Tractors (other than tractors of heading 8709)"
53017,"8701100000","80","Single axle tractors"
53020,"8701200000","80","Road tractors for semi-trailers"
53021,"8701201000","80","New"
53022,"8701209000","80","Used"
53023,"8701300000","80","Track-laying tractors"
101611,"8701910000","10","Other of an engine power"
101610,"8701910000","80","Not exceeding 18 kW"
101612,"8701911000","80","Agricultural tractors and forestry tractors wheeled"
101613,"8701919000","80","Other"
101614,"8701920000","80","Exceeding 18 kW but not exceeding 37 kW"
101615,"8701921000","80","Agricultural tractors and forestry tractors wheeled"
101618,"8701929000","80","Other"
101619,"8701930000","80","Exceeding 37 kW but not exceeding 75 kW"
101620,"8701931000","80","Agricultural tractors and forestry tractors wheeled"
101621,"8701939000","80","Other"
101624,"8701940000","80","Exceeding 75 kW but not exceeding 130 kW"
101626,"8701941000","80","Agricultural tractors and forestry tractors wheeled"
101627,"8701949000","80","Other"
101629,"8701950000","80","Exceeding 130 kW"
101632,"8701951000","80","Agricultural tractors and forestry tractors wheeled"
101634,"8701959000","80","Other"
53036,"8702000000","80","Motor vehicles for the transport of ten or more persons including the driver"
53037,"8702100000","80","With only compression-ignition internal combustion piston engine (diesel or semi-diesel)"
53038,"8702101100","10","Of a cylinder capacity exceeding 2 500 cm$3"
53039,"8702101100","80","New"
53040,"8702101900","80","Used"
53041,"8702109100","10","Of a cylinder capacity not exceeding 2 500 cm$3"
53042,"8702109100","80","New"
53043,"8702109900","80","Used"
101681,"8702200000","80","With both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion"
101682,"8702201000","80","Of a cylinder capacity exceeding 2 500 cm$3"
101683,"8702209000","80","Of a cylinder capacity not exceeding 2 500 cm$3"
101684,"8702300000","80","With both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion"
101685,"8702301000","80","Of a cylinder capacity exceeding 2 800 cm$3"
101686,"8702309000","80","Of a cylinder capacity not exceeding 2 800 cm$3"
101687,"8702400000","80","With only electric motor for propulsion"
53044,"8702900000","80","Other"
53045,"8702901100","10","With spark-ignition internal combustion piston engine"
53046,"8702901100","20","Of a cylinder capacity exceeding 2 800 cm$3"
53047,"8702901100","80","New"
53048,"8702901900","80","Used"
53049,"8702903100","10","Of a cylinder capacity not exceeding 2 800 cm$3"
53050,"8702903100","80","New"
53051,"8702903900","80","Used"
53052,"8702909000","80","With other engines"
53053,"8703000000","80","Motor cars and other motor vehicles principally designed for the transport of persons (other than those of heading 8702) including station wagons and racing cars"
53054,"8703100000","80","Vehicles specially designed for travelling on snow; golf cars and similar vehicles"
65554,"8703101100","80","Vehicles specially designed for travelling on snow with compression-ignition internal combustion piston engine (diesel or semi-diesel) or with spark-ignition internal combustion piston engine"
71020,"8703101800","80","Other"
53059,"8703210000","10","Other vehicles with only spark-ignition internal combustion reciprocating piston engine"
53060,"8703210000","80","Of a cylinder capacity not exceeding 1 000 cm$3"
53061,"8703211000","80","New"
53062,"8703219000","80","Used"
53063,"8703220000","80","Of a cylinder capacity exceeding 1 000 cm$3 but not exceeding 1 500 cm$3"
71021,"8703221000","80","New"
53068,"8703229000","80","Used"
53069,"8703230000","80","Of a cylinder capacity exceeding 1 500 cm$3 but not exceeding 3 000 cm$3"
53071,"8703231100","10","New"
53072,"8703231100","80","Motor caravans"
53073,"8703231900","80","Other"
53074,"8703239000","80","Used"
53075,"8703240000","80","Of a cylinder capacity exceeding 3 000 cm$3"
53076,"8703241000","80","New"
53077,"8703249000","80","Used"
53078,"8703310000","10","Other vehicles with only compression-ignition internal combustion piston engine (diesel or semi-diesel)"
53079,"8703310000","80","Of a cylinder capacity not exceeding 1 500 cm$3"
53080,"8703311000","80","New"
53081,"8703319000","80","Used"
53082,"8703320000","80","Of a cylinder capacity exceeding 1 500 cm$3 but not exceeding 2 500 cm$3"
53084,"8703321100","10","New"
53085,"8703321100","80","Motor caravans"
53086,"8703321900","80","Other"
53087,"8703329000","80","Used"
53088,"8703330000","80","Of a cylinder capacity exceeding 2 500 cm$3"
53092,"8703331100","10","New"
53093,"8703331100","80","Motor caravans"
53096,"8703331900","80","Other"
53099,"8703339000","80","Used"
101688,"8703400000","80","Other vehicles with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion other than those capable of being charged by plugging to external source of electric power"
101689,"8703401000","80","New"
103662,"8703401010","80","Of a cylinder capacity not exceeding 1 000 cm$3"
103665,"8703401090","80","Other"
101690,"8703409000","80","Used"
103673,"8703409010","80","Of a cylinder capacity not exceeding 1 000 cm$3"
103669,"8703409090","80","Other"
101691,"8703500000","80","Other vehicles with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion other than those capable of being charged by plugging to external source of electric power"
101692,"8703600000","80","Other vehicles with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion capable of being charged by plugging to external source of electric power"
101693,"8703601000","80","New"
103663,"8703601010","80","Of a cylinder capacity not exceeding 1 000 cm$3"
103666,"8703601090","80","Other"
101694,"8703609000","80","Used"
103674,"8703609010","80","Of a cylinder capacity not exceeding 1 000 cm$3"
103668,"8703609090","80","Other"
101695,"8703700000","80","Other vehicles with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion capable of being charged by plugging to external source of electric power"
101696,"8703800000","80","Other vehicles with only electric motor for propulsion"
101697,"8703801000","80","New"
101698,"8703809000","80","Used"
53100,"8703900000","80","Other"
53107,"8704000000","80","Motor vehicles for the transport of goods"
53108,"8704100000","80","Dumpers designed for off-highway use"
71022,"8704101000","80","With compression-ignition internal combustion piston engine (diesel or semi-diesel) or with spark-ignition internal combustion piston engine"
53112,"8704109000","80","Other"
53113,"8704210000","10","Other with compression-ignition internal combustion piston engine (diesel or semi-diesel)"
53114,"8704210000","80","Of a gross vehicle weight not exceeding 5 tonnes"
53115,"8704211000","80","Specially designed for the transport of highly radioactive materials"
53116,"8704213100","10","Other"
53117,"8704213100","20","With engines of a cylinder capacity exceeding 2 500 cm$3"
53118,"8704213100","80","New"
53119,"8704213900","80","Used"
53120,"8704219100","10","With engines of a cylinder capacity not exceeding 2 500 cm$3"
53121,"8704219100","80","New"
53122,"8704219900","80","Used"
53123,"8704220000","80","Of a gross vehicle weight exceeding 5 tonnes but not exceeding 20 tonnes"
53124,"8704221000","80","Specially designed for the transport of highly radioactive materials"
53125,"8704229100","10","Other"
53126,"8704229100","80","New"
53127,"8704229900","80","Used"
53128,"8704230000","80","Of a gross vehicle weight exceeding 20 tonnes"
53129,"8704231000","80","Specially designed for the transport of highly radioactive materials"
53130,"8704239100","10","Other"
53131,"8704239100","80","New"
53132,"8704239900","80","Used"
53133,"8704310000","10","Other with spark-ignition internal combustion piston engine"
53134,"8704310000","80","Of a gross vehicle weight not exceeding 5 tonnes"
53135,"8704311000","80","Specially designed for the transport of highly radioactive materials"
53136,"8704313100","10","Other"
53137,"8704313100","20","With engines of a cylinder capacity exceeding 2 800 cm$3"
53138,"8704313100","80","New"
53139,"8704313900","80","Used"
53140,"8704319100","10","With engines of a cylinder capacity not exceeding 2 800 cm$3"
53141,"8704319100","80","New"
53142,"8704319900","80","Used"
53143,"8704320000","80","Of a gross vehicle weight exceeding 5 tonnes"
53144,"8704321000","80","Specially designed for the transport of highly radioactive materials"
53145,"8704329100","10","Other"
53146,"8704329100","80","New"
53147,"8704329900","80","Used"
53148,"8704900000","80","Other"
53149,"8705000000","80","Special purpose motor vehicles other than those principally designed for the transport of persons or goods (for example breakdown lorries crane lorries fire fighting vehicles concrete-mixer lorries road sweeper lorries spraying lorries mobile workshops mobile radiological units)"
53150,"8705100000","80","Crane lorries"
53151,"8705200000","80","Mobile drilling derricks"
53152,"8705300000","80","Fire fighting vehicles"
53153,"8705400000","80","Concrete-mixer lorries"
53154,"8705900000","80","Other"
53156,"8705903000","80","Concrete-pumping vehicles"
95952,"8705908000","80","Other"
53158,"8706000000","80","Chassis fitted with engines for the motor vehicles of headings 8701 to 8705"
53159,"8706001100","10","Chassis for tractors of heading 8701; chassis for motor vehicles of heading 8702 8703 or 8704 with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity exceeding 2 500 cm$3 or with a spark-ignition internal combustion piston engine of a cylinder capacity exceeding 2 800 cm$3"
53160,"8706001100","80","For vehicles of heading 8702 or 8704"
53161,"8706001900","80","Other"
53162,"8706009100","10","Other"
53163,"8706009100","80","For vehicles of heading 8703"
53164,"8706009900","80","Other"
53165,"8707000000","80","Bodies (including cabs) for the motor vehicles of headings 8701 to 8705"
53166,"8707100000","80","For the vehicles of heading 8703"
53167,"8707101000","80","For industrial assembly purposes"
53168,"8707109000","80","Other"
53169,"8707900000","80","Other"
53170,"8707901000","80","For the industrial assembly of: Pedestrian-controlled tractors of subheading 8701 10; Vehicles of heading 8704 with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2 500 cm$3 or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2 800 cm$3; Special purpose motor vehicles of heading 8705"
53171,"8707909000","80","Other"
53172,"8708000000","80","Parts and accessories of the motor vehicles of headings 8701 to 8705"
53173,"8708100000","80","Bumpers and parts thereof"
53174,"8708101000","80","For the industrial assembly of: Vehicles of heading 8703; Vehicles of heading 8704 with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2 500 cm$3 or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2 800 cm$3; Vehicles of heading 8705"
102926,"8708101010","80","Plastic cover for filling the space between the fog lights and the bumper whether or not with a chrome strip for use in the manufacture of goods of Chapter 87"
102925,"8708101090","80","Other"
53175,"8708109000","80","Other"
102928,"8708109010","80","Plastic cover for filling the space between the fog lights and the bumper whether or not with a chrome strip for use in the manufacture of goods of Chapter 87"
102927,"8708109090","80","Other"
53176,"8708210000","10","Other parts and accessories of bodies (including cabs)"
53177,"8708210000","80","Safety seat belts"
53178,"8708211000","80","For the industrial assembly of: Vehicles of heading 8703; Vehicles of heading 8704 with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2 500 cm$3 or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2 800 cm$3; Vehicles of heading 8705"
53179,"8708219000","80","Other"
53180,"8708290000","80","Other"
53181,"8708291000","80","For the industrial assembly of: Pedestrian-controlled tractors of subheading 8701 10; Vehicles of heading 8703; Vehicles of heading 8704 with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2 500 cm$3 or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2 800 cm$3; Vehicles of heading 8705"
53182,"8708299000","80","Other"
87144,"8708300000","80","Brakes and servo-brakes; parts thereof"
87145,"8708301000","80","For the industrial assembly of: Pedestrian-controlled tractors of subheading 8701 10; Vehicles of heading 8703; Vehicles of heading 8704 with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2 500 cm$3 or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2 800 cm$3; Vehicles of heading 8705"
99998,"8708301020","80","Motor powered brake actuation unit   - with a rating of 13.5 V (±0.5V) and   - a ball screw mechanism to control brake fluid pressure in the master cylinder for use in the manufacture of electric motor vehicles"
102938,"8708301040","80","Body of disc type brake in BIR (Ball in Ramp) or EPB (Electronic Parking Brake) or with hydraulic function only containing functional and mounting openings and guide grooves of a kind used in the manufacture of goods of Chapter 87"
102940,"8708301050","80","Drum type parking brake: - operating within the service brake disk - with a diameter of 170 mm or more but not more than 195 mm for use in the manufacture of motor vehicles"
102941,"8708301060","80","Non-asbestos organic brake pads with friction material mounted to the band steel back plate for use in the manufacture of goods of Chapter 87"
102942,"8708301070","80","Ductile cast iron brake caliper jaw of a  kind used in the manufacture of goods of Chapter 87"
99187,"8708301090","80","Other"
87146,"8708309100","10","Other"
87147,"8708309100","80","For disc brakes"
93619,"8708309110","80","Drum type parking brake:  - operating within the service brake disk    - with a diameter of 170 mm or more but not more than 195 mm  for use in the manufacture of motor vehicles"
99188,"8708309120","80","Non-asbestos organic brake pads with friction material mounted to the band steel back plate for use in the manufacture of goods of Chapter 87"
99194,"8708309130","80","Body of disc type brake in BIR (Ball in Ramp) or EPB (Electronic Parking Brake) or with hydraulic function only containing functional and mounting openings and guide grooves of a kind used in the manufacture of goods of Chapter 87"
99614,"8708309140","80","Ductile cast iron brake caliper jaw of a  kind used in the manufacture of goods of Chapter 87"
102947,"8708309160","80","Motor powered brake actuation unit - with a rating of 13.5 V (±0.5V) and - a ball screw mechanism to control brake fluid pressure in the master cylinder for use in the manufacture of electric motor vehicles"
93618,"8708309190","80","Other"
87148,"8708309900","80","Other"
102949,"8708309910","80","Motor powered brake actuation unit -with a rating of 13.5 V (±0.5V) and -a ball screw mechanism to control brake fluid pressure in the master cylinderfor use in the manufacture of electric motor vehicles"
102948,"8708309990","80","Other"
53192,"8708400000","80","Gear boxes and parts thereof"
87149,"8708402000","80","For the industrial assembly of: Pedestrian-controlled tractors of subheading 8701 10; Vehicles of heading 8703; Vehicles of heading 8704 with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2 500 cm$3 or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2 800 cm$3; Vehicles of heading 8705"
100566,"8708402020","80","Automatic hydrodynamic gearbox - with a hydraulic torque converter - without transfer box and cardan shaft - whether or not with front differential for use in the manufacture of motor vehicles of Chapter 87 "
103626,"8708402030","80","Automatic gearbox with a hydraulic torque converter with: - at least eight gears - an engine torque of 300 Nm or more and - transverse or longitudinal installation for use in the manufacture of motor vehicles of heading 8703"
103659,"8708402040","80","Gear box assembly with one or two inputs and at least three outputs in cast aluminium housing with overall dimensions (excluding the shafts) of not more than  455 mm (width) x 462 mm (height) 680 mm length equipped with at least: - one exterior-splined output shaft - a rotary switch to indicate gear position - the potential for a differential for use in the manufacture of all-terrain or utility task vehicles"
103924,"8708402050","80","Transmission assembly which houses 3 other shafts inside it and offers a rotating switch for shift position consisting: -cast aluminium body-differential gear -2 electrical motors and gears with the dimensions of: -a width of 280 mm or more but not more than 470 mm -a height of 350 mm or more but not more than 595 mm -a length of 410 mm or more but not more than 690 mm for use in the manufacture of motor vehicles of Chapter 87"
104636,"8708402060","80","Automatic transmission assembly with rotary gear shifter with: -aluminium casting housing  -differential gear -9 Speed automatic  -electronic range select gear selection system with dimensions of: -a width of 330 mm or more but not more than 420 mm -a height of 380 mm or more but not more than 450 mm -a length of 580 mm or more but not more than 690 mm for use in the manufacture of the vehicles in heading 87"
105475,"8708402070","80","Manual gearbox in cast aluminium housing with: -a width of not more than 480 mm -a height of not more than 400 mm -a length of not more than 550 mm -five gears -a differential gear -an engine torque of 250 Nm or less -for transverse installation for use in the manufacture of motor vehicles of heading 8703"
100565,"8708402090","80","Other"
87150,"8708405000","10","Other"
87151,"8708405000","80","Gear boxes"
99971,"8708405010","80","Automatic hydrodynamic gearbox - with a hydraulic torque converter - without transfer box and cardan shaft - whether or not with front differential for use in the manufacture of motor vehicles of Chapter 87 "
103660,"8708405030","80","Gear box assembly with one or two inputs and at least three outputs in cast aluminium housing with overall dimensions (excluding the shafts) of not more than  455 mm (width) x 462 mm (height) 680 mm length equipped with at least: - one exterior-splined output shaft - a rotary switch to indicate gear position - the potential for a differential for use in the manufacture of all-terrain or utility task vehicles"
103925,"8708405040","80","Transmission assembly which houses 3 other shafts inside it and offers a rotating switch for shift position consisting: -cast aluminium body-differential gear -2 electrical motors and gears with the dimensions of: -a width of 280 mm or more but not more than 470 mm -a height of 350 mm or more but not more than 595 mm -a length of 410 mm or more but not more than 690 mm for use in the manufacture of motor vehicles of Chapter 87"
104637,"8708405050","80","Automatic transmission assembly with rotary gear shifter with: -aluminium casting housing  -differential gear -9 Speed automatic  -electronic range select gear selection system with dimensions of: -a width of 330 mm or more but not more than 420 mm -a height of 380 mm or more but not more than 450 mm -a length of 580 mm or more but not more than 690 mm for use in the manufacture of the vehicles in heading 87"
105319,"8708405060","80","Manual gearbox in cast aluminium housing with: -a width of not more than 480 mm -a height of not more than 400 mm -a length of not more than 550 mm -five gears -a differential gear -an engine torque of 250 Nm or less -for transverse installation for use in the manufacture of motor vehicles of heading 8703"
100250,"8708405090","80","Other"
87152,"8708409100","10","Parts"
87153,"8708409100","80","Of closed-die forged steel"
87154,"8708409900","80","Other"
53195,"8708500000","80","Drive-axles with differential whether or not provided with other transmission components and non-driving axles; parts thereof"
87157,"8708502000","80","For the industrial assembly of: Vehicles of heading 8703; Vehicles of heading 8704 with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2 500 cm$3 or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2 800 cm$3; Vehicles of heading 8705"
